READ SERR 1 2
@7.pco
!
6.08500051 5.50001189E-2 4.23131837E-3 2.00446276E-3 2.12785858E-3
6.20000076 6.00001365E-2 8.07909004E-4 1.89397612E-3 3.04355007E-3
6.34500074 8.49997923E-2 5.57670661E-4 1.35551894E-3 2.53030425E-3
6.50500011 7.49998391E-2 2.58773006E-3 1.43929024E-3 5.82258822E-3
6.75000048 0.170000166 9.20612551E-3 1.12738297E-3 9.8693734E-3
7.01500034 9.49999169E-2 3.31637985E-3 1.0363725E-3 4.15844843E-3
7.19500065 8.50002021E-2 4.65116091E-3 1.09221158E-3 4.41000797E-3
7.38500071 0.104999974 3.13282548E-3 9.11894778E-4 4.24237642E-3
7.62000036 0.129999742 3.05586588E-3 8.03089119E-4 3.27406754E-3
7.79500008 4.50000502E-2 1.1189796E-2 1.92317739E-3 7.30374455E-3
7.91500044 7.50000328E-2 5.89433173E-3 1.25862297E-3 6.03990071E-3
8.07499981 8.49998146E-2 3.70810064E-3 1.12773478E-3 5.44661796E-3
8.21500015 5.50004579E-2 7.32999528E-3 1.63465238E-3 6.43164199E-3
8.32500076 5.50000556E-2 7.34258024E-3 1.6989907E-3 1.08309882E-2
8.42500114 4.49997745E-2 9.23843123E-3 1.97829818E-3 1.52587527E-2
8.5350008 6.50000125E-2 5.46117639E-3 1.5884483E-3 8.46690312E-3
8.6600008 5.99998161E-2 6.30664174E-3 1.55658205E-3 6.87430799E-3
8.77999973 5.99999428E-2 7.77797773E-3 1.48532027E-3 7.0318426E-3
8.89500046 5.50000891E-2 8.00727587E-3 1.67373789E-3 7.87910726E-3
8.99499989 4.49999832E-2 1.01070479E-2 2.07851199E-3 1.17185172E-2
9.07000065 3.00002601E-2 2.20205225E-2 3.45840375E-3 1.55111002E-2
9.11500072 1.50000872E-2 3.6228504E-2 6.07092353E-3 3.03827636E-2
9.26500034 0.134999573 2.99920961E-2 1.79250166E-3 2.67016683E-2
9.44499969 4.49999087E-2 9.57149267E-3 1.99256418E-3 1.36762056E-2
9.54000092 5.00007458E-2 9.09430254E-3 1.72266283E-3 1.0394888E-2
9.63000107 3.99993584E-2 1.16906352E-2 2.12918781E-3 9.80841462E-3
9.70499992 3.49999517E-2 1.23416008E-2 2.50340323E-3 1.18335877E-2
9.7850008 4.50006276E-2 9.06385668E-3 1.98347447E-3 9.77153052E-3
9.86500072 3.49995308E-2 1.55862775E-2 2.5938293E-3 9.18228738E-3
9.93500042 3.50002348E-2 1.339838E-2 2.48316769E-3 9.60471388E-3
10.0050001 3.49995308E-2 1.45049244E-2 2.56403047E-3 1.00021958E-2
10.0749998 3.50000933E-2 1.30298017E-2 2.45563313E-3 1.04295164E-2
10.1450005 3.50002907E-2 1.26229879E-2 2.5185186E-3 8.92766472E-3
10.1950006 1.50002344E-2 3.53911966E-2 5.75486152E-3 1.38816852E-2
10.2350006 2.49997824E-2 2.07885243E-2 3.55715537E-3 1.35320723E-2
10.2850008 2.50005424E-2 2.17856076E-2 3.5619142E-3 1.17765227E-2
10.3400011 2.99993064E-2 1.64636858E-2 2.90122256E-3 1.23388497E-2
10.4000006 3.00000906E-2 1.76669005E-2 2.81668804E-3 1.34286527E-2
10.4550009 2.49998961E-2 2.12352499E-2 3.45297018E-3 1.5334486E-2
12.1300001 1.64999998 1.10665616E-3 9.86994273E-5 9.36605444E-4
13.7950001 1.49996569E-2 3.26604247E-2 5.91338286E-3 4.0828675E-2
13.8250008 1.50006488E-2 3.3243563E-2 5.76006202E-3 3.62680033E-2
13.8550005 1.49993775E-2 3.25235501E-2 5.80572337E-3 3.18565182E-2
13.8900003 2.0000305E-2 2.52429508E-2 4.56010876E-3 2.85219662E-2
13.9300003 1.99999902E-2 2.75150016E-2 4.50887624E-3 2.74146516E-2
13.9700003 2.00000834E-2 2.39527579E-2 4.46790177E-3 2.8339155E-2
14.0050001 1.49996607E-2 3.23855206E-2 5.69579937E-3 2.9313881E-2
14.04 2.00001132E-2 2.98636146E-2 4.94163856E-3 2.99405064E-2
14.0799999 1.99998692E-2 3.11546195E-2 5.02525084E-3 3.31418812E-2
14.1150007 1.50005929E-2 4.8730351E-2 6.81923237E-3 4.04112823E-2
14.1450005 1.49994986E-2 4.98696454E-2 7.05509912E-3 4.77122813E-2
14.1750002 1.49999196E-2 5.24839759E-2 6.71988493E-3 5.07318638E-2
14.2049999 1.50004253E-2 3.7270952E-2 5.86129818E-3 4.7350347E-2
14.2350006 1.50000462E-2 3.56888026E-2 5.84282447E-3 4.06316295E-2
14.2700005 1.9999966E-2 2.88058799E-2 4.60027531E-3 3.46993245E-2
14.3100004 2.000002E-2 2.311402E-2 4.25575115E-3 3.2559108E-2
14.3550014 2.50004623E-2 1.81064196E-2 3.42591153E-3 3.17286402E-2
14.4150009 3.49994563E-2 1.75089184E-2 2.64839805E-3 2.13226378E-2
14.4700003 1.9999817E-2 2.82102227E-2 4.5490074E-3 2.82581933E-2
14.5100002 2.00002175E-2 2.75644027E-2 4.50291252E-3 2.81946659E-2
14.5500011 2.00002156E-2 2.78628469E-2 4.31297906E-3 2.75806431E-2
14.5900011 1.99998133E-2 2.7333755E-2 4.34546545E-3 2.73340661E-2
14.6300011 2.00000405E-2 3.07911895E-2 4.72847465E-3 2.70971805E-2
14.6750011 2.50000544E-2 2.41167378E-2 3.74738686E-3 2.70408466E-2
14.7200012 1.9999994E-2 2.65055913E-2 4.56481567E-3 2.79090125E-2
14.7600012 1.99999139E-2 2.39245612E-2 4.37858934E-3 3.01292613E-2
14.8000002 1.99994724E-2 2.87893191E-2 4.91717458E-3 3.4927547E-2
14.835 1.50004197E-2 3.2758873E-2 5.90097392E-3 4.45326306E-2
14.8600006 1.00000491E-2 5.87700158E-2 9.12765041E-3 5.83445318E-2
14.8800011 1.00003751E-2 8.19977447E-2 1.06436433E-2 7.60634914E-2
14.8950014 4.9996092E-3 0.12999393 1.88540835E-2 9.31616575E-2
14.9050007 4.99991653E-3 0.137266815 1.90858636E-2 0.106178321
14.9150009 5.00021083E-3 0.173393518 2.13890895E-2 0.119808391
14.9250011 4.99995751E-3 0.152290046 1.98264755E-2 0.133393571
14.9350014 5.0002262E-3 0.191460356 2.24526841E-2 0.14588137
14.9450006 4.99994494E-3 0.213046253 2.40786318E-2 0.156624347
14.9550009 5.00018755E-3 0.227596819 2.44417191E-2 0.164565563
14.9650011 4.99987835E-3 0.240054205 2.48924624E-2 0.169061586
14.9750004 4.99955518E-3 0.211407259 2.44030897E-2 0.169929102
14.9850006 5.00029698E-3 0.185103014 2.27501467E-2 0.166799113
14.9950008 4.9999468E-3 0.152290374 1.98265165E-2 0.160329998
15.0050011 5.00012375E-3 0.160491109 2.05960777E-2 0.150857374
15.0150003 4.99974564E-3 0.121783808 1.80087816E-2 0.139301017
15.0250006 5.00043854E-3 0.127854437 1.89695619E-2 0.1265302
15.0350008 4.99948952E-3 0.134697199 1.89121179E-2 0.113517478
15.045001 5.00070164E-3 0.101114117 1.6459275E-2 0.100975856
15.0550013 4.99917939E-3 0.105845153 1.65302362E-2 8.96232501E-2
15.0700006 1.00002736E-2 8.01119879E-2 1.08774845E-2 7.58136809E-2
15.0900002 9.99946706E-3 8.20054188E-2 1.06445858E-2 6.35122135E-2
15.1099997 1.00001963E-2 8.19994584E-2 1.06438072E-2 5.80463037E-2
15.125 5.00013446E-3 0.116612218 1.76335275E-2 5.7432536E-2
15.1400003 1.00002764E-2 8.84912461E-2 1.1024192E-2 5.93717806E-2
15.1600008 1.00001981E-2 0.102171265 1.20989857E-2 6.38503283E-2
15.1750011 5.00003668E-3 0.137805998 1.93666704E-2 6.76352158E-2
15.1850004 4.9994234E-3 0.116665646 1.763165E-2 6.99218735E-2
15.2150011 5.00027742E-3 0.106263772 1.68631636E-2 6.86651021E-2
15.250001 1.00002158E-2 9.08040926E-2 1.1052452E-2 6.59251958E-2
15.2700014 1.00001208E-2 8.05178434E-2 1.04286149E-2 5.95487617E-2
15.295001 1.4999846E-2 3.54329348E-2 5.7138172E-3 3.53331268E-2
15.3200006 9.99971014E-3 5.08369245E-2 8.39367602E-3 4.8283089E-2
15.3450003 1.49995908E-2 3.04271169E-2 5.80626354E-3 3.15358751E-2
15.3699999 1.00003527E-2 5.59958406E-2 8.78103636E-3 4.74921726E-2
15.3950005 1.50000816E-2 3.90681885E-2 6.09839894E-3 4.10517529E-2
15.4300003 1.99997611E-2 3.09860352E-2 4.74037509E-3 3.68276425E-2
15.4750004 2.50002183E-2 2.06277929E-2 3.40041611E-3 2.81866044E-2
15.5150003 1.49999205E-2 4.4215288E-2 6.33991277E-3 3.02575398E-2
